Unnamed: 0.1,Unnamed: 0,eid,doi,title,year,citedby_count,cache_file_mdate,abstract
1261,2-s2.0-85141743011,2-s2.0-85141743011,10.3390/catal12111338,Chalcogenides and Chalcogenide-Based Heterostructures as Photocatalysts for Water Splitting,2022,21,2024-12-19 14:16:44,hydrogen fuel could resolve future energy crisis substitute carbon fuel owe zero emission carbon free gas eco friendliness fabrication different metal chalcogenide base photocatalyst enhance photocatalytic water splitting summarize review different modification chalcogenide include couple another semiconductor metal loading doping fabricate different synthetic route remarkably improve photo exciton separation extensively investigate photocatalytic hydrogen generation direction review undertake provide overview enhance photocatalytic performance binary ternary chalcogenide heterostructure mechanism hydrogen production irradiation light
4738,2-s2.0-85126376284,2-s2.0-85126376284,10.1016/j.xcrp.2022.100773,Atomically dispersed quintuple nitrogen and oxygen co-coordinated zirconium on graphene-type substrate for highly efficient oxygen reduction reaction,2022,7,2024-12-19 15:07:21,"report quintuple nitrogen oxygen co coordinate zr site graphene zr c use ball mill solid solution assist pyrolysis method prepare zr c catalyst 2.93 wt zr show half wave potential 0.910 v onset potential 1.000 v 0.1 koh impressive durability 95.1 remain 16,000 long term stability mv loss 10,000 cycle zn air battery zr c electrode exhibit maximum power density 217.9 mw cm−2 high cycling life 1,000 h exceed counterpart equip ptc benchmark theoretical simulation demonstrate nitrogen oxygen dual ligand confinement effectively tune band center balance key intermediate bind energy intrinsic quintuple coordination zr site"
7739,2-s2.0-85117560884,2-s2.0-85117560884,10.1142/S1793604721300152,Bifunctional MnOxelectrocatalysts for zinc-air batteries in alkaline electrolytes,2021,5,2024-12-19 15:46:17,manganese oxides promise low toxicity natural abundance low cost review summarize versatility manganese oxides achievable adjust synthetic parameter addition highlight manganese oxides impact zinc air electrochemistry
7644,2-s2.0-85105246559,2-s2.0-85105246559,10.1016/j.cej.2021.130077,Nitrogen-doped graphite encapsulating RuCo nanoparticles toward high-activity catalysis of water oxidation and reduction,2021,26,2024-12-19 15:45:11,herein report facile one step anneal strategy fabricate hybrid electrocatalyst ruco alloy nanoparticle encapsulate n dope graphite loading n dope graphite nanosheet ruco ngn gns manifest highly desirable electrocatalytic feature toward acidic oer alkaline impressively high activity fast kinetic excellent stability optimize ruco ngn gn require quite low overpotential mv cm−2 acidic oer quite low tafel slope mv dec−1 demand strike low overpotential mv cm−2 toward alkaline tafel slope low mv dec−1 experiment combine density functional theory dft calculation reveal critical role co element enhance oer performance surface co improve oxophilicity catalyst indirectly aid proton donation alkaline oer surface co act active site directly aid reaction relatively low cost electrocatalyst work expect inspire innovative research step forward large scale commercial practice feasibility pem alkaline water splitting
5480,2-s2.0-85121249532,2-s2.0-85121249532,10.1016/j.jpowsour.2021.230880,Anode defects’ propagation in polymer electrolyte membrane fuel cells,2022,7,2024-12-19 15:16:48,customize mea lack anode catalyst layer two different location near hydrogen inlet outlet fabricate subject ast periodical electrochemical characterization perform use segment cell enable track cell performance anodecathode electrochemical surface area ecsa test period spatial resolution along gas channel observation complete post mortem analysis mea mea accelerate degradation obvious multiple impact cell performance material specifically result bring first evidence defect propagation term anode ecsa loss direction hydrogen flow cathode ecsa also impact although seemingly homogeneously significant membrane thinning observe defective segment without propagation adjacent one anode cathode local potential monitoring ast reveal absence cathode high potential excursion segment withwithout initial defect membrane anode accelerate degradation govern chemical mechanism like gas crossover rather electrochemical mechanism induce high potential excursion
3799,2-s2.0-85130048037,2-s2.0-85130048037,10.1021/jacs.2c01098,Bridge Sites of Au Surfaces Are Active for Electrocatalytic CO2 Reduction,2022,46,2024-12-19 14:54:28,find worth update improved spectroelectrochemical system situ ir measurement perform real reaction condition yield high co selectivity herein report preparation au coat si atr crystal electrode high catalytic activity co2 c o reduction strong surface enhancement ir signal validate spectroelectrochemical cell allow we probe adsorption desorption behavior bridge bond co species cob find au surface restructure irreversibly give increase number bridge site co adsorption within initial ten second co2 c o reduction study potential dependent desorption kinetic cob quantify steady state surface concentration cob reaction condition show cob active reaction intermediate co2 c o reduction co au electrode medium overpotential high reaction occur bridge site
553,2-s2.0-85139831351,2-s2.0-85139831351,10.1016/j.arabjc.2022.104317,Plasma-modified iron-doped Ni3S2 nanosheet arrays as efficient electrocatalysts for hydrogen evolution reaction,2022,3,2024-12-18 16:33:28,study realize high performance electrocatalyst synthesize fe dope ni3s2 ni s nanosheet material situ 3d structured nickel foam via hydrothermal sulfide method modify dielectric barrier discharge plasma technique combine fe atom doping plasma modification increase electrochemical surface area provide abundance active site optimize electronic structure accelerate reaction kinetic thereby improve catalytic activity result pa fe1/4 fe ni3s2 / nf ni s n f catalyst exhibit excellent hydrogen evolution reaction activity require ultra low overpotential achieve current density cm−2 exhibit excellent durability study propose novel method rationally design non noble metal electrocatalyst
6053,2-s2.0-85130803483,2-s2.0-85130803483,10.3762/bjnano.13.35,A non-enzymatic electrochemical hydrogen peroxide sensor based on copper oxide nanostructures,2022,18,2024-12-19 15:24:09,licensee beilstein institut.license term see end documentthis article describe synthesis nanostructure copper oxide copper wire application detection hydrogen peroxide copper oxide petal nanostructure obtain one step hydrothermal oxidation method result coating uniform dense show good adhesion wire surface structure surface composition obtain sample study use field emission scan electron microscopy along energy dispersive spectroscopy x ray diffractometry result nanostructure sample use electrochemical determination h2o2 h o content 0.1 naoh buffer solution use cyclic voltammetry differential pulse voltammetry measurement good linear relationship peak current concentration h2o2 h o range μm obtain sensitivity obtain cuo electrode 439.19 μamm−1 calculate limit detection 1.34 μm assume signal noise ratio investigation system sensitivity interference show common interfere substance ascorbic acid uric acid dopamine nacl glucose acetaminophen affect electrochemical response real milk sample test show high recovery rate accord obtain result sensor suitable practical use qualitative detection h2o2 h o real sample well quantitative determination concentration
1926,2-s2.0-85138769924,2-s2.0-85138769924,10.1016/j.apcata.2022.118847,Synthesis of cobalt-anchored N-doped carbon as an oxygen reduction reaction catalyst for aluminum-air batteries,2022,3,2024-12-19 14:29:28,recent year highly efficient stable nonprecious metal catalyst focus research cobalt cobalt oxide promise option herein propose one step mixed impregnation method prepare nitrogen dope carbon catalyst heat treatment co anchor n dope carbon catalyst co n c 10–30 nm co uniformly distribute obtain find co load enough obtain excellent orr catalytic performance lsv result show half wave potential co n c catalyst 0.838 v vs rhe mv low commercial commercial ptc catalyst moreover co n c catalyst small tafel slope fast reaction kinetic well durability cycle cyclic voltammetry testing half wave potential show negative shift mv aluminumair battery test catalyst load mgcm−2 air electrode co n c catalyst show high power output capacity performance high current compare commercial ptc catalyst co n c catalyst prepare simple scalable method obtain good output performance aluminumair battery product play substantial role industrialization aluminumair battery
7490,2-s2.0-85113883441,2-s2.0-85113883441,10.1016/S1872-2067(21)63855-X,Strategies on improving the electrocatalytic hydrogen evolution performances of metal phosphides,2021,83,2024-12-19 15:43:21,hydrogen evolution reaction half reaction water splitting play pivotal role decrease price increase catalytic efficiency hydrogen production efficiently promote metal phosphide different electrolyte herein summarize recent advance development metal phosphide electrocatalyst focus synthesis post treatment situ generation electrodeposition method enhancement electrocatalytic activity via elemental doping interface vacancy engineering construction specific support nanostructure design bi polymetallic phosphide highlight crucial issue challenge future development
3784,2-s2.0-85130194850,2-s2.0-85130194850,10.1016/j.checat.2022.03.017,Template-assisted synthesis of single-atom catalysts supported on highly crystalline vanadium pentoxide for stable oxygen evolution,2022,14,2024-12-19 14:54:15,herein develop template assist synthesis co sac anchor highly crystalline v2o5·nh2o v o h o nanobelts covo nbs achieve highly stable oxygen evolution reaction oer co site oxide support weaken bind energy reaction intermediate work active reaction site even though partial leach v4 + v ion observe electrocatalysis remain co moiety help maintain high oer activity exceptional durability initial overpotential mv observe cm−2 0.1 koh respectively furthermore zinc zn air cell covo30 co v o nbs display small initial charge discharge polarization gap 0.78 v high cycling performance h
5363,2-s2.0-85124381086,2-s2.0-85124381086,10.3390/catal12020217,Partial Methane Oxidation in Fuel Cell‐Type Reactors for Co‐Generation of Energy and Chemicals: A Short Review,2022,13,2024-12-19 15:15:16,licensee mdpi basel switzerland.the conversion methane chemical interest achieve decarbonize future fuel cell electrochemical device commonly use obtain electrical energy utilize either chemical production energy chemical cogeneration work partial oxidation methane fuel cell electricity generation valuable chemical production time review purpose compile different type methanefe fuel cell low hightemperature fuel cell despite fact study conduct subject promising result drive development fuel cell use methane fuel source cogeneration power valuable chemical
8898,2-s2.0-85108442484,2-s2.0-85108442484,10.3390/ijms22136786,Recent advances in carbon nanodots: A promising nanomaterial for biomedical applications,2021,30,2024-12-19 16:01:09,licensee mdpi basel switzerland.carbon nanodot cnd emerge class nanomaterial generate much interest field biomedicine way unique property superior biocompatibility stability excellent photoluminescence simple green synthesis easy surface modification cnd feature host application include bioimage biosensing therapy review summarize late research progress cnd discuss key advance comprehension cnd potential biomedical tool highlight recent development understand functional tailor cnd modify dopant surface molecule yield deep understand antioxidant behavior mechanism action increase amount vitro research regard cnd also spawn interest vivo practice chief among discuss emergence research analyze cnd useful therapeutic agent various disease state subject debate reflection future study may grasp cnd
9255,2-s2.0-85107288963,2-s2.0-85107288963,10.3390/nano11061505,Assembly of copolymer and metal−organic framework hkust-1 to form cu2−xs/cnfs intertwining network for efficient electrocatalytic hydrogen evolution,2021,8,2024-12-19 16:06:01,licensee mdpi basel switzerland.the construction complex intertwine network provide fast transport pathway ionselectron important electrochemical system water splitting challenge herein three dimensional intertwine network cu2−xscnfs cu s c n fs x 0.04 synthesize morphology preserve thermal transformation intertwine peg b p4vp p v p hkust hybrid network strong interaction peg chain cu2 + cu key successful assembly peg b p4vp p v p nanofiber hkust inhibit hkust form individual crystalline particle obtain cu2−xscnfs cu s c n fs composite possess several merit highly expose active site high speed electronic transmission pathway open pore structure etc therefore intertwine hierarchical network cu2−xscnfs cu s c n fs display excellent electrocatalytic activity low overpotential η mv reach current density cm−2 small tafel slope mv dec−1 alkaline solution
2512,2-s2.0-85137386577,2-s2.0-85137386577,10.1039/d2ra04196k,A hybrid composite of H2V3O8 and graphene for aqueous lithium-ion batteries with enhanced electrochemical performance,2022,2,2024-12-19 14:37:25,kind modify composite material compose h2v3o8 h v o nanorod graphene sheet hvog effectively make one step hydrothermal method follow calcination k. xrd sem tem tg use determine phase structure morphologie composite material owe advantage layered structure h2v3o8 h v o nanorod excellent conductivity graphene sheet 3d network structure modify composite arlbs hvog deliver adequate specific capacity h g−1 g−1 retention rate 73.4 cycle average discharge capacity arlb hvog anode considerable improvement hvocnt hvo whatever current rate use moreover find diffusion coefficient lithium ion increase order magnitude theoretical calculation hvog arlb new arlb hvog electrode potential energy storage system great advantage simple preparation easy assembly process excellent safety low cost environmental protection
672,2-s2.0-85135368790,2-s2.0-85135368790,10.1016/j.chphi.2022.100093,Synergetic effect of silver molybdenum tungsten oxide heterostructures for enhanced photocatalytic reaction,2022,2,2024-12-18 16:34:37,result plasmonic agmoxw1 ag mox w xo3 heterostructure display high localise surface plasmon resonance lspr detailed characterisation use xrd xps tem uvvis measurement high lsprs attribute crystal vacancy particularly mutual doping vacancy molybdenum tungsten ion well oxygen vacancy also investigate whether plasmonic agmoxw1 ag mox w xo3 might employ highly efficient catalyst ammonia borane nh3bh3 n h b h ab dehydrogenation catalytic destruction rhb mb visible light irradiation well dark condition result irradiate visible light min yield μmolmin h2 h effective destruction organic dye degrading rhb mb within min efficiency achieve moo3 mo o wo3 w o moxw1 mox w xo3 alone result demonstrate agmoxw1 ag mox w xo3 promising candidate hydrolysis ammonia borane destruction rhb mb
4725,2-s2.0-85125936559,2-s2.0-85125936559,10.1021/acscatal.1c05169,Operando Identification of the Reversible Skin Layer on Co3O4as a Three-Dimensional Reaction Zone for Oxygen Evolution,2022,35,2024-12-19 15:07:08,publish american chemical society.co oxide oxyhydroxide study extensively past promise electrocatalyst oxygen evolution reaction oer neutral alkaline medium early study show formation ultrathin coox oh skin layer co3o4 co o potential 1.15 v vs reversible hydrogen electrode rhe precise influence skin layer oer reactivity still debate present systematic study epitaxial spinel type co3o4 co o film define orientation prepare different substrate electrodeposition physical vapor deposition oer overpotential sample may vary mv correspond two order magnitude difference current density account difference electrochemically active surface area demonstrate careful analysis operando surface x ray diffraction measurement difference clearly correlate average thickness skin layer oer reactivity increase amount form skin layer indicate entire three dimensional skin layer oer active interphase furthermore scale relationship reaction center skin layer oer activity establish suggest two lattice site involve oer mechanism
1875,2-s2.0-85103120032,2-s2.0-85103120032,10.1016/j.gee.2021.01.011,N-doped graphene anchored ultrasmall Ir nanoparticles as bifunctional electrocatalyst for overall water splitting,2022,17,2024-12-19 14:28:51,ir base nanomaterial deem one high efficiency oxygen evolution reaction electrocatalyst hydrogen evolution reaction performance unfavorable work report one pot hydrothermal synthesis n dope graphene anchor ir nanoparticle irn rgo ultrasmall particle size ∼2.0 nm apart predictably superior oer performance resultant irn rgo also display excellent hydrogen evolution reaction performance require merely mv overpotential achieve current density cm−2 towards oer respectively apply bifunctional electrode overall water splitting irn rgo need low overpotential 1.74 v achieve current density cm−2 alkaline solution exceed ptc ruo2 ru o couple 1.85 v thus fabricate irn rgo commendable prospect practical application alkaline water electrocatalysis
7745,2-s2.0-85117408036,2-s2.0-85117408036,10.3390/catal11101246,Pt electrocatalyst prepared by hydrothermal reduction onto the gas diffusion layer for high-temperature formic acid and ethanol fuel pemfc,2021,3,2024-12-19 15:46:20,licensee mdpi basel switzerland.an alternative method preparation pemfc electrode present work base direct deposition pt particle onto gas diffusion layer pt gdl hydrothermal reduction h2ptcl6 h pt cl precursor formic acid ethylene glycol ethanol reductive solution successful anchorage pt particle via formation pt crystal aggregate influence reduce agent concentration temperature study analyze influence size morphology distribution pt particle gas gdl prepare pt gdl test formic acid ethanol high temperature h3po4 h p o dope pemfc pt gdl prepare formic acid reductive atmosphere present good performance associate formation small pt crystal homogeneous dispersion pt particle formic acid ethanol feed high temperature pemfc use h3po4 h p o dope polybenzimidazole membrane solid electrolyte maximum power density 0.025 0.007 w cm−2 draw c respectively
8685,2-s2.0-85118108180,2-s2.0-85118108180,10.1021/accountsmr.1c00087,Oxygen Electrocatalysis on Mixed-Metal Oxides/Oxyhydroxides: From Fundamentals to Membrane Electrolyzer Technology,2021,60,2024-12-19 15:58:16,right reserved.conspectuscatalyze oxygen evolution reaction oer important key energy storage technology particularly water electrolysis photoelectrolysis hydrogen fuel production neutral alkaline condition first row transition metal oxide oxy hydroxide fast know oer catalyst subject intense study past decade critical high performance intentional accidental addition fe nico oxides convert layered oxy hydroxide structure oer unravel role fe play catalysis molecular identity true active site prove challenge however due dynamic host structure absorb fe site well diversity local structure disorder active phases.in account highlight work understand role fe nico oxy hydroxide oer catalyst first discuss characterize intrinsic activity first row transition metal oxy hydroxide catalyst thin film accounting contribution catalyst layer thickness mass load electrical conductivity well underlie substrate chemical interaction catalyst presence fe specie electrolyte show fe dope nico oxy hydroxide restructure catalysis absorbdesorb fe case degrade regenerate activity electrochemical testing highlight relevant technique procedure allow we well understand role fe activate first row transition metal oer find several mode fe incorporation nico oxy hydroxide show mode correlate activity durability also discuss understand inform incorporation earth abundant transition metal oer catalyst anion exchange membrane water electrolyzer aemwe provide locally basic anode environment run pure water advantage develop proton exchange membrane water electrolyzer pemwe use platinum group metal pgm catalyst outline key issue introduce fe dope nico oxy hydroxide catalyst anode aemwe oxidative process trigger fe specie travel polymer membrane ph gradient effect catalyst stability possibly limited catalyst utilization compress stack configuration also suggest possible mitigation strategy issue finally summarize remain challenge include long term stability fe dope nico oxy hydroxide oer condition lack accurate model dynamic active surface hinder understanding thus ability design catalyst
7991,2-s2.0-85120042799,2-s2.0-85120042799,10.1039/d1ra05953j,Photocatalytic hydrogenation of nitrobenzene to aniline over titanium(iv) oxide using various saccharides instead of hydrogen gas,2021,7,2024-12-19 15:49:13,although aniline form saccharide use use disaccharide lactose maltose sucrose decrease reaction rate rate photocatalytic hydrogenation nitrobenzene use saccharide determine degradation rate saccharide positive hole glucose use formic acid arabinose glyceraldehyde lactic acid obtain product consistent product photocatalytic oxidation glucose journal
6002,2-s2.0-85134041891,2-s2.0-85134041891,10.20964/2022.08.09,Preparation of lignin-derived carbon/sulfur composites and their lithium storage properties,2022,1,2024-12-19 15:23:33,porous carbon material advantage stable chemical thermal property easy process wide application prospect supercapacitor electrode solid hydrogen storage field paper lignin base carbon sphere prepare ultrasonic self assembly high temperature calcination lignin base cs composite microsphere form loading sulfur supercritical carbon dioxide method surface lignin carbon sphere rich mesoporous high degree graphitization sulfur element uniformly load surface microsphere lignin base cs composite electrode prepare electrochemical test carry result show first discharge capacity lignin base cs composite electrode mahg current density 0.1 mahg capacity remain mahg charge discharge cycle capacity retention rate 48.6
882,2-s2.0-85140658585,2-s2.0-85140658585,10.1088/1361-648X/ac9a26,"Fluorite-related iridate Pr3IrO7: crystal growth, structure, magnetism, thermodynamic, and optical properties",2022,3,2024-12-18 16:36:26,report synthesis structural magnetic thermodynamic optical property ternary iridate pr3iro7 pr ir o single crystal pr3iro7 pr ir o grow kf flux method structural analysis show pr3iro7 pr ir o crystallize orthorhombic phase cmcm symmetry electron energy loss spectroscopy study indicate pr 3 + valence state imply 5 + oxidation state ir magnetization datum measure high low magnetic field exhibit bifurcation zfc fc however weak hump observe 10.4 k. specific heat datum reveal two maxima ∼253 ∼4.8 k. optical conductivity σ ω spectrum show infrared active phonon mode reveal insulate behavior optical gap δ p size ∼500 mev cool temperature dependent reflectivity spectrum reveal eight extra phonon mode structural phase transition ∼253 k anomaly observe around temperature evolution infrare active mode frequency suggest presence significant spin phonon coupling system
956,2-s2.0-85139453773,2-s2.0-85139453773,10.1002/cssc.202201329,Bicarbonate Electroreduction to Multicarbon Products Enabled by Cu/Ag Bilayer Electrodes and Tailored Microenviroments,2022,14,2024-12-18 16:37:01,chemsuschem publish wiley vch gmbh.bicarbonate electrolyzer achieve direct conversion co2 c o capture solution bypass energy intensive step co2 c o regeneration pressurization however single carbon chemical i. e. co formate ch4 c h report major product far herein bicarbonate conversion multicarbon c2 + c product i. e. acetate ethylene ethanol propanol achieve rationally design cuag bilayer electrode bilayer cation anion conduct ionomer situ generate co2 c o first reduce co ag layer follow favorable reduction c2 + c product cu layer benefit locally high concentration co optimize bilayer configuration metal composition ionomer type local hydrophobicity microenvironment create high local ph low water content etc enhance bicarbonate c2 + c conversion suppress hydrogen evolution reaction subsequently maximum c2 + c faradaic efficiency 41.6±0.39 achieve considerable current density cm−2
58,2-s2.0-85145940529,2-s2.0-85145940529,10.1039/d2mh01218a,Copper-based catalysts for the electrochemical reduction of carbon dioxide: progress and future prospects,2022,21,2024-12-18 16:28:20,recent year cu base electrocatalyst attract significant attention regard present review introduce fundamental aspect electrocatalytic co2rr c o r r process together systematic examination recent development cu base electrocatalyst electroreduction co2 c o various high value multicarbon product current challenge future trend development advanced cu base co2rr c o r r electrocatalyst provide high activity selectivity also discuss
6328,2-s2.0-85119186770,2-s2.0-85119186770,10.1016/S1872-2067(21)63794-4,Defective high-entropy rocksalt oxide with enhanced metal‒oxygen covalency for electrocatalytic oxygen evolution,2022,85,2024-12-19 15:28:00,rocksalt type high entropy oxide mg0.2co0.2ni0.2cu0.2zn0.2o mg co ni cu zn o heo develop electrocatalyst towards oxygen evolution reaction oer obtain heo feature abundant cation oxygen vacancy originate lattice mismatch neighboring metal ion together enlarge conio covalency due introduction less electronegative mg zn result heo exhibit superior intrinsic oer activity deliver turnover frequency tof fold coo nio 1.65 v respectively study provide mechanistic understanding enhance oer heo demonstrate potential high entropy strategy develop efficient oxygen electrocatalyst elaborately incorporate low cost element low electronegativity
2032,2-s2.0-85137408553,2-s2.0-85137408553,10.1021/acsami.2c08332,Upcycling Bread Waste into a Ag-Doped Carbon Material Applied to the Detection of Halogenated Compounds in Waters,2022,4,2024-12-19 14:31:02,publish american chemical society.bread waste major part food wastage could upcycled produce functional material follow principle circular bioeconomy work show bread waste recycle valorize produce composite conductive material excellent property chemical sensor application dry bread impregnate aqueous solution silver precursor pyrolyze produce porous carbon matrix contain ag nanoparticle diameter range nm particle perform catalytic redox center electrochemical detection halide ion cl br organohalide target molecule sucralose trichloroacetic acid thorough analytical characterization carry show potential application develop material manufacture electrochemical sensor approach material preparation sustainable low cost simple upscalable ideal feature large scale manufacturing screen printing technology single use electrochemical sensor rapid analysis halogenate organic pollutant water
3986,2-s2.0-85130059839,2-s2.0-85130059839,10.3390/molecules27092921,From Iron to Copper: The Effect of Transition Metal Catalysts on the Hydrogen Storage Properties of Nanoconfined LiBH4 in a Graphene-Rich N-Doped Matrix,2022,5,2024-12-19 14:57:04,licensee mdpi basel switzerland.incipient wetness impregnation employ decorate two n dope graphene rich matrixe iron nickel cobalt copper nanoparticle n dope matrix wet methanol solution correspond nitrate agitation solvent evaporation reduction 800 ◦ c carbon matrix promote formation nanoparticle mass metal fraction limit wt determine limited quantity metallic nanoparticle catalyze hydrogen capturerelease nanoconfine libh4 li b h isotherms nitrogen adsorption afford textural characterization matrixe electronic microscopy display particle definite size evenly distribute matrix confirm x ray diffraction technique assess impact libh4 li b h vol impregnation nanoparticle distribution size hydrogen storage property material evaluate differential scan calorimetry two cycle volumetric study x ray diffraction allow we follow evolution material two cycle hydrogen capture release discuss limited quantity coordination metal improve hydrogen storage property nanoconfine libh4 li b h critical parameter might restrain synergies nanoconfinement presence metal catalyst
3449,2-s2.0-85131269772,2-s2.0-85131269772,10.1021/acs.jpca.2c02732,Free-Energy Landscape and Isomerization Rates of Au4Clusters at Finite Temperatures,2022,2,2024-12-19 14:49:40,analyze structural property complex problem structure assemble cluster change moment moment due thermal fluctuation conventional structural analysis base spectroscopy diffraction determine instantaneous structure exactly merely provide average structure molecular simulation offer opportunity examine assembly evolution metallic cluster prefer assembly conformation easily visualize explore utilize adaptive bias force algorithm apply first principle molecular dynamic demonstrate exploration relatively simple system permit comprehensive study small metal cluster au4 in au neutral charge configuration simulation work offer quantitative understanding cluster dynamic structure significant single site catalytic reaction metal cluster provide starting point detailed quantitative understanding complex pure metal alloy cluster dynamic property
1758,2-s2.0-85139595857,2-s2.0-85139595857,10.1016/j.cartre.2022.100221,Laser-derived porous carbon as a metal-free electrocatalyst for oxygen evolution reaction,2022,9,2024-12-19 14:23:14,inexpensive scalable one step fabrication process yield porous carbon film high atomic ratio pyridinic pyrrolic n functional group material activate induce additional oxygen rich functional group result electrochemically active site less charge transfer resistance superior electrocatalytic performance activate laser carbon exhibit excellent catalytic activity towards oer overpotential mv current density cm−2 much low compare metal free electrocatalyst multifunctional carbon material immense potential fabrication lightweight water electrolyzer well design electrode flexible solid state metal air battery
265,2-s2.0-85144986484,2-s2.0-85144986484,10.1186/s40543-022-00363-0,"Gold nanoparticles loaded on TiO2 nanoparticles doped with N2 as an efficient electrocatalyst for glucose oxidation: preparation, characterization, and electrocatalytic properties",2022,6,2024-12-18 16:30:48,tio2 ti o nps n2 n nanoparticle encrust au nanoparticle utilize photodeposition procedure tetrachloroauric acid haucl4 h au cl isopropanol sacrificial donor surface area m2g−1 au npstio2 n ps ti o nps n2 n powder catalyst high surface area accord barrettjoynerhalenda technique accord x ray diffraction xrd analysis tio2 ti o nps n2 n contain uniformly integrate au nanoparticle average crystallite size 26.8 nm xrd pattern show prepared au npstio2 n ps ti o nps n2 n crystallite nano sized transmission electron microscopy image reveal spherical shape nanoparticle tendency agglomeration utilize cyclic voltammetry electrochemical property catalyst tio2 ti o nps powder basic glucose solution investigate electrocatalytic activity stability load au npstio2 n ps ti o nps n2 n powder work electrode electrocatalytic oxidation glucose astonishingly high au npstio2 n ps ti o nps n2 n catalyst demonstrate electrocatalytic characteristic superior commercially available polycrystalline gold electrode application involve glucose alkaline fuel cell
3786,2-s2.0-85130123201,2-s2.0-85130123201,10.1016/j.checat.2022.03.002,Highly efficient water oxidation via a bimolecular reaction mechanism on rutile structured mixed-metal oxyfluorides,2022,8,2024-12-19 14:54:18,despite significant effort dedicate understanding accelerate efficiency work limited investigation ni co fe oxide thus overlook beneficial effect hetero anion incorporation end report development co0.5fe0.5o0.5f1.5 co fe o f oxyfluoride catalyst highly effective catalytic site electrochemical water oxidation particular performance across metric tafel slope mvdec mass activity ag 1.53 v versus reversible hydrogen electrode rhe turnover frequency 21 / s 1.53 v versus rhe overpotential mv macm2 stability day continuous operation largely surpass know co base catalyst mechanistic study suggest performance drive bimolecular oxygen coupling reaction mechanism proximal active site catalyst surface thus enable new avenue achieving accelerate oxygenic electrocatalysis
4321,2-s2.0-85129858089,2-s2.0-85129858089,10.1039/d2sc00579d,Highly efficient C(CO)-C(alkyl) bond cleavage in ketones to access esters over ultrathin N-doped carbon nanosheets,2022,9,2024-12-19 15:01:44,however remain great challenge realize important transformation heterogeneous metal free catalyst herein design series porous ultrathin n dope carbon nanosheet denote cn x x represent pyrolysis temperature heterogeneous metal free catalyst observe fabricate cn could efficiently catalyze oxidative cleavage c co c bond various ketone generate correspond methyl ester c without use additional base detailed investigation reveal high content electron density graphitic n specie contribute excellent performance cn besides high surface area afford active site easily access could also enhance catalytic activity notably catalyst great potential practical application obvious advantage low cost neutral reaction condition heterogeneous nature high efficiency broad ketone scope good knowledge first work efficient synthesis methyl ester via oxidative esterification ketone heterogeneous metal free catalyst
8699,2-s2.0-85110686530,2-s2.0-85110686530,10.1016/j.xcrp.2021.100502,Fused aromatic networks with the different spatial arrangement of structural units,2021,3,2024-12-19 15:58:27,fan also kinetic product low crystallinity nevertheless high physicochemical stability suggest many potential application work report three structure fully fuse aromatic unit vertically v horizontally h three dimensionally 3d link growth direction form standing fan vs fan planar fan hp fan 3d fan respectively performance sorbent material evaluate vs fan fast kinetic ch4 c h i2 I adsorption due high segmental freedom hp fan exhibit good separation selectivity ch4 / n2 c h n mixture due strong segmental confinement 3d fan display high adsorption capacity ch4 c h high specific surface area result suggest different segmental arrangement may critically affect sorbent performance fan
9907,2-s2.0-85104652787,2-s2.0-85104652787,10.1039/d1en00017a,Critical overview on the green synthesis of carbon quantum dots and their application for cancer therapy,2021,110,2024-12-19 16:16:19,despite benefit current therapeutic system present clear unmet challenge toxicity damaging effect human body cell host need easy fabricate safe non toxic therapeutic system drive research field towards use carbon quantum dot bioimage green non toxic biocompatible attractive quantum property present distinctively advantageous conventionalmetal base quantum dot review current progress development quantum dot focus carbon quantum dot use nanotheranostic different tumour critically analyse advantage apply carbon quantum dot green bottom approach nanotherapy system highlight finally ongoing challenge opportunity associate green sustainable synthesis carbon quantum dots specific functional group aid next stage development nanotherapy system also discuss
3508,2-s2.0-85132554690,2-s2.0-85132554690,10.3390/app12126048,Electrospinning-Based Carbon Nanofibers for Energy and Sensor Applications,2022,27,2024-12-19 14:50:28,licensee mdpi basel switzerland.carbon nanofiber cnfs basic structure one dimensional nanometer scale sp2 carbon cnf structure provide fast current transfer large surface area widely use energy storage material sensor electrode material electrospinne well know technology enable production large number uniform nanofiber easy way mass produce cnfs specific diameter review article introduce electrospinne method capable manufacturing cnfs use polymer precursor thereafter present technology manufacture cnfs porous hollow structure modify exist electrospinne technology paper also discuss research application cnfs various structure recently develop sensor electrode material energy storage material
